time_s,CoM_cm,eta_boundary_cm
0.000000e+00,-2.639645e-02,4.102332e-20
3.333333e-04,-2.636702e-02,1.863405e-10
6.666667e-04,-2.633746e-02,4.340680e-10
1.000000e-03,-2.631204e-02,7.279066e-10
1.333333e-03,-2.629224e-02,1.062559e-09
1.666667e-03,-2.627863e-02,1.435711e-09
2.000000e-03,-2.627129e-02,1.846221e-09
2.333333e-03,-2.627010e-02,2.293461e-09
2.666667e-03,-2.627477e-02,2.777025e-09
3.000000e-03,-2.628492e-02,3.296591e-09
3.333333e-03,-2.630014e-02,3.851871e-09
3.666667e-03,-2.631995e-02,4.442589e-09
4.000000e-03,-2.634388e-02,5.068496e-09
4.333333e-03,-2.637144e-02,5.729385e-09
4.666667e-03,-2.640216e-02,6.425104e-09
5.000000e-03,-2.643557e-02,7.155557e-09
5.333333e-03,-2.647122e-02,7.920678e-09
5.666667e-03,-2.650868e-02,8.720401e-09
6.000000e-03,-2.654755e-02,9.554611e-09
6.333333e-03,-2.658745e-02,1.042311e-08
6.666667e-03,-2.662804e-02,1.132555e-08
7.000000e-03,-2.666903e-02,1.226146e-08
7.333333e-03,-2.671013e-02,1.323017e-08
7.666667e-03,-2.675112e-02,1.423087e-08
8.000000e-03,-2.679180e-02,1.526260e-08
8.333333e-03,-2.683201e-02,1.632426e-08
8.666667e-03,-2.687163e-02,1.741470e-08
9.000000e-03,-2.691058e-02,1.853269e-08
9.333333e-03,-2.694882e-02,1.967701e-08
9.666667e-03,-2.698632e-02,2.084643e-08
1.000000e-02,-2.702311e-02,2.203981e-08
1.033333e-02,-2.705924e-02,2.325606e-08
1.066667e-02,-2.709479e-02,2.449422e-08
1.100000e-02,-2.712986e-02,2.575342e-08
1.133333e-02,-2.716457e-02,2.703294e-08
1.166667e-02,-2.719908e-02,2.833221e-08
1.200000e-02,-2.723355e-02,2.965081e-08
1.233333e-02,-2.726816e-02,3.098845e-08
1.266667e-02,-2.730308e-02,3.234503e-08
1.300000e-02,-2.733852e-02,3.372058e-08
1.333333e-02,-2.737468e-02,3.511529e-08
1.366667e-02,-2.741174e-02,3.652948e-08
1.400000e-02,-2.744990e-02,3.796362e-08
1.433333e-02,-2.748935e-02,3.941830e-08
1.466667e-02,-2.753026e-02,4.089423e-08
1.500000e-02,-2.757279e-02,4.239222e-08
1.533333e-02,-2.761710e-02,4.391317e-08
1.566667e-02,-2.766331e-02,4.545807e-08
1.600000e-02,-2.771152e-02,4.702797e-08
1.633333e-02,-2.776183e-02,4.862394e-08
1.666667e-02,-2.781430e-02,5.024714e-08
1.700000e-02,-2.786895e-02,5.189868e-08
1.733333e-02,-2.792581e-02,5.357973e-08
1.766667e-02,-2.798485e-02,5.529141e-08
1.800000e-02,-2.804602e-02,5.703481e-08
1.833333e-02,-2.810925e-02,5.881100e-08
1.866667e-02,-2.817444e-02,6.062094e-08
1.900000e-02,-2.824146e-02,6.246557e-08
1.933333e-02,-2.831016e-02,6.434569e-08
1.966667e-02,-2.838034e-02,6.626202e-08
2.000000e-02,-2.845181e-02,6.821516e-08
2.033333e-02,-2.852435e-02,7.020559e-08
2.066667e-02,-2.859771e-02,7.223365e-08
2.100000e-02,-2.867163e-02,7.429954e-08
2.133333e-02,-2.874583e-02,7.640330e-08
2.166667e-02,-2.882003e-02,7.854483e-08
2.200000e-02,-2.889392e-02,8.072387e-08
2.233333e-02,-2.896722e-02,8.294001e-08
2.266667e-02,-2.903961e-02,8.519265e-08
