time_s,CoM_cm,eta_boundary_cm
0.000000e+00,-2.639645e-02,4.102332e-20
2.380952e-04,-2.639116e-02,1.597941e-10
4.761905e-04,-2.639806e-02,4.007064e-10
7.142857e-04,-2.641863e-02,7.140638e-10
9.523810e-04,-2.645262e-02,1.096740e-09
1.190476e-03,-2.649911e-02,1.546825e-09
1.428571e-03,-2.655685e-02,2.062503e-09
1.666667e-03,-2.662439e-02,2.641664e-09
1.904762e-03,-2.670017e-02,3.281757e-09
2.142857e-03,-2.678252e-02,3.979726e-09
2.380952e-03,-2.686974e-02,4.732007e-09
2.619048e-03,-2.696011e-02,5.534536e-09
2.857143e-03,-2.705191e-02,6.382786e-09
3.095238e-03,-2.714344e-02,7.271814e-09
3.333333e-03,-2.723306e-02,8.196315e-09
3.571429e-03,-2.731919e-02,9.150695e-09
3.809524e-03,-2.740034e-02,1.012915e-08
4.047619e-03,-2.747511e-02,1.112573e-08
4.285714e-03,-2.754222e-02,1.213449e-08
4.523810e-03,-2.760051e-02,1.314949e-08
4.761905e-03,-2.764898e-02,1.416495e-08
5.000000e-03,-2.768675e-02,1.517530e-08
5.238095e-03,-2.771312e-02,1.617526e-08
5.476190e-03,-2.772755e-02,1.715988e-08
5.714286e-03,-2.772966e-02,1.812460e-08
5.952381e-03,-2.771926e-02,1.906529e-08
6.190476e-03,-2.769630e-02,1.997839e-08
6.428571e-03,-2.766094e-02,2.089040e-08
6.666667e-03,-2.761349e-02,2.176683e-08
6.904762e-03,-2.755442e-02,2.260518e-08
7.142857e-03,-2.748436e-02,2.340225e-08
7.380952e-03,-2.740410e-02,2.415651e-08
7.619048e-03,-2.731457e-02,2.486673e-08
7.857143e-03,-2.721681e-02,2.553188e-08
8.095238e-03,-2.711199e-02,2.615288e-08
8.333333e-03,-2.700138e-02,2.672950e-08
8.571429e-03,-2.688634e-02,2.726402e-08
8.809524e-03,-2.676829e-02,2.775786e-08
9.047619e-03,-2.664872e-02,2.821416e-08
9.285714e-03,-2.652914e-02,2.863609e-08
9.523810e-03,-2.641110e-02,2.902753e-08
9.761905e-03,-2.629613e-02,2.939323e-08
1.000000e-02,-2.618575e-02,2.973765e-08
1.023810e-02,-2.608146e-02,3.006703e-08
1.047619e-02,-2.598470e-02,3.038617e-08
1.071429e-02,-2.589682e-02,3.070242e-08
1.095238e-02,-2.581913e-02,3.102118e-08
1.119048e-02,-2.575280e-02,3.134707e-08
1.142857e-02,-2.569891e-02,3.168006e-08
1.166667e-02,-2.565842e-02,3.202530e-08
1.190476e-02,-2.563214e-02,3.238797e-08
1.214286e-02,-2.562073e-02,3.277320e-08
1.238095e-02,-2.562471e-02,3.318600e-08
1.261905e-02,-2.564444e-02,3.363126e-08
1.285714e-02,-2.568010e-02,3.411363e-08
1.309524e-02,-2.573173e-02,3.463753e-08
1.333333e-02,-2.579916e-02,3.520709e-08
1.357143e-02,-2.588210e-02,3.582609e-08
