time_s,CoM_cm,eta_boundary_cm
0.000000e+00,-2.639645e-02,4.102332e-20
2.777778e-04,-2.639276e-02,2.021334e-10
5.555556e-04,-2.640638e-02,5.119140e-10
8.333333e-04,-2.643875e-02,9.197411e-10
1.111111e-03,-2.648918e-02,1.422516e-09
1.388889e-03,-2.655616e-02,2.018362e-09
1.666667e-03,-2.663783e-02,2.705293e-09
1.944444e-03,-2.673208e-02,3.480771e-09
2.222222e-03,-2.683666e-02,4.341528e-09
2.500000e-03,-2.694927e-02,5.283521e-09
2.777778e-03,-2.706754e-02,6.301927e-09
3.055556e-03,-2.718910e-02,7.391184e-09
3.333333e-03,-2.731164e-02,8.545057e-09
3.611111e-03,-2.743287e-02,9.756730e-09
3.888889e-03,-2.755061e-02,1.101891e-08
4.166667e-03,-2.766277e-02,1.232395e-08
4.444444e-03,-2.776740e-02,1.366398e-08
4.722222e-03,-2.786271e-02,1.503102e-08
5.000000e-03,-2.794704e-02,1.641709e-08
5.277778e-03,-2.801896e-02,1.781432e-08
5.555556e-03,-2.807720e-02,1.921502e-08
5.833333e-03,-2.812072e-02,2.061175e-08
6.111111e-03,-2.814869e-02,2.199738e-08
6.388889e-03,-2.816051e-02,2.336507e-08
6.666667e-03,-2.815580e-02,2.470839e-08
6.944444e-03,-2.813442e-02,2.602675e-08
7.222222e-03,-2.809646e-02,2.732683e-08
7.500000e-03,-2.804224e-02,2.858154e-08
7.777778e-03,-2.797229e-02,2.978561e-08
8.055556e-03,-2.788736e-02,3.093452e-08
8.333333e-03,-2.778841e-02,3.202473e-08
8.611111e-03,-2.767658e-02,3.305347e-08
8.888889e-03,-2.755321e-02,3.401869e-08
9.166667e-03,-2.741977e-02,3.491942e-08
9.444444e-03,-2.727789e-02,3.575568e-08
9.722222e-03,-2.712931e-02,3.652893e-08
1.000000e-02,-2.697590e-02,3.724075e-08
1.027778e-02,-2.681957e-02,3.789398e-08
1.055556e-02,-2.666233e-02,3.849254e-08
1.083333e-02,-2.650618e-02,3.904172e-08
1.111111e-02,-2.635316e-02,3.954151e-08
